job_id,team_id,job_type,region,energy_kwh,runtime_minutes,selected_start,selected_end,carbon_intensity,carbon_emission_kg,baseline_carbon_emission_kg,carbon_avoided_kg,carbon_reduction_pct,electricity_cost_usd,baseline_cost_usd,cost_difference_usd,cost_reduction_pct,currency,native_cost,baseline_native_cost,cost_saved_native,scheduling_delay_hours,sla_met,tariff_plan,scheduling_method,slot_utilization_pct,demand_predicted,spilled_from_preferred,ml_advisor_used
GS-JOB-000195,operations,REPORT_GENERATION,US-CA,3.556,76,2026-09-15T14:06:09.497996,2026-09-15T15:22:09.497996,251.0,0.892556,0.892556,0.0,0.0,0.4083,0.4083,0.0,0.0,USD,0.41,0.41,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000196,data-engineering,ETL,US-NY,27.755,183,2026-09-15T14:06:09.525333,2026-09-15T17:09:09.525333,321.0,8.909355,8.909355,0.0,0.0,5.77304,5.77304,0.0,0.0,USD,5.77,5.77,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000197,data-engineering,ETL,US-TX,19.295,136,2026-09-15T15:00:00,2026-09-15T17:16:00,245.0,4.727275,4.843045,0.11577,2.39,1.180777,1.180777,0.0,0.0,USD,1.18,1.18,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000198,operations,DATA_PROCESSING,SE,1.716,31,2026-09-15T14:06:09.646457,2026-09-15T14:37:09.646457,17.0,0.029172,0.029172,0.0,0.0,0.005543,0.005543,0.0,0.0,SEK,0.06,0.06,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000199,data-engineering,ETL,AU-SA-Large,18.98,219,2026-09-15T14:06:09.671284,2026-09-15T17:45:09.671284,42.0,0.79716,0.79716,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000200,data-engineering,ETL,AU-SA-Small,3.339,32,2026-09-15T14:06:09.697369,2026-09-15T14:38:09.697369,42.0,0.140238,0.140238,0.0,0.0,0.195332,0.195332,0.0,0.0,AUD,0.3,0.3,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000201,operations,BACKUP,IN-TG,8.136,68,2026-09-15T14:06:09.713877,2026-09-15T15:14:09.713877,609.0,4.954824,4.954824,0.0,0.0,0.85428,0.85428,0.0,0.0,INR,71.19,71.19,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000202,finance,ETL,IN-GJ,9.23,85,2026-09-15T14:06:09.732133,2026-09-15T15:31:09.732133,683.0,6.30409,6.30409,0.0,0.0,0.492882,0.492882,0.0,0.0,INR,41.07,41.07,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000203,data-engineering,ML_TRAINING,IN-WB,269.64,578,2026-09-15T18:00:00,2026-09-16T03:38:00,744.0,200.61216,198.99432,0.0,0.0,14.398776,35.430696,21.03192,59.36,INR,1199.9,2952.56,1752.66,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000204,operations,DATA_PROCESSING,IN-PB,5.254,85,2026-09-15T14:06:09.815332,2026-09-15T15:31:09.815332,501.0,2.632254,2.632254,0.0,0.0,0.567432,0.567432,0.0,0.0,INR,47.29,47.29,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000206,data-engineering,ETL,US-NY,4.806,107,2026-09-15T14:06:09.866035,2026-09-15T15:53:09.866035,321.0,1.542726,1.542726,0.0,0.0,0.999648,0.999648,0.0,0.0,USD,1.0,1.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000207,finance,DATA_PROCESSING,US-TX,0.768,29,2026-09-15T15:00:00,2026-09-15T15:29:00,245.0,0.18816,0.192768,0.004608,2.39,0.046999,0.046999,0.0,0.0,USD,0.05,0.05,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000208,operations,DATA_PROCESSING,SE,1.35,54,2026-09-15T14:06:09.915729,2026-09-15T15:00:09.915729,17.0,0.02295,0.02295,0.0,0.0,0.00436,0.00436,0.0,0.0,SEK,0.05,0.05,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000209,operations,ETL,AU-SA-Large,9.636,175,2026-09-15T14:06:09.946113,2026-09-15T17:01:09.946113,42.0,0.404712,0.404712,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000210,finance,REPORT_GENERATION,AU-SA-Small,12.408,169,2026-09-15T14:06:09.970177,2026-09-15T16:55:09.970177,42.0,0.521136,0.521136,0.0,0.0,0.725868,0.725868,0.0,0.0,AUD,1.12,1.12,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000211,operations,DATA_PROCESSING,IN-TG,1.05,30,2026-09-15T14:06:09.988204,2026-09-15T14:36:09.988204,609.0,0.63945,0.63945,0.0,0.0,0.11025,0.11025,0.0,0.0,INR,9.19,9.19,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000212,data-engineering,ETL,IN-GJ,1.606,44,2026-09-15T15:00:00,2026-09-15T15:44:00,682.0,1.095292,1.096898,0.001606,0.15,0.08576,0.08576,0.0,0.0,INR,7.15,7.15,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000213,ml-platform,ANALYTICS,IN-WB,2.223,34,2026-09-15T14:06:10.039390,2026-09-15T14:40:10.039390,738.0,1.640574,1.640574,0.0,0.0,0.292102,0.292102,0.0,0.0,INR,24.34,24.34,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000215,finance,REPORT_GENERATION,US-CA,4.374,97,2026-09-15T19:00:00,2026-09-15T20:37:00,129.0,0.564246,1.097874,0.533628,48.61,0.502223,0.502223,0.0,0.0,USD,0.5,0.5,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000216,operations,DATA_PROCESSING,US-NY,0.544,19,2026-09-15T14:06:10.113768,2026-09-15T14:25:10.113768,321.0,0.174624,0.174624,0.0,0.0,0.113152,0.113152,0.0,0.0,USD,0.11,0.11,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000217,ml-platform,ETL,US-TX,1.716,47,2026-09-15T15:00:00,2026-09-15T15:47:00,245.0,0.42042,0.430716,0.010296,2.39,0.105012,0.105012,0.0,0.0,USD,0.1,0.1,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000218,data-engineering,ETL,SE,10.557,124,2026-09-15T14:06:10.156316,2026-09-15T16:10:10.156316,17.0,0.179469,0.179469,0.0,0.0,0.034099,0.034099,0.0,0.0,SEK,0.36,0.36,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000219,finance,REPORT_GENERATION,AU-SA-Large,6.322,131,2026-09-15T14:06:10.173891,2026-09-15T16:17:10.173891,42.0,0.265524,0.265524,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000220,ml-platform,ML_TRAINING,AU-SA-Small,117.81,231,2026-09-15T14:06:10.201688,2026-09-15T17:57:10.201688,42.0,4.94802,4.94802,0.0,0.0,6.891885,6.891885,0.0,0.0,AUD,10.6,10.6,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000221,data-engineering,ETL,IN-TG,10.56,79,2026-09-15T14:06:10.219241,2026-09-15T15:25:10.219241,609.0,6.43104,6.43104,0.0,0.0,1.1088,1.1088,0.0,0.0,INR,92.4,92.4,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000222,ml-platform,DATA_PROCESSING,IN-GJ,2.806,73,2026-09-15T17:00:00,2026-09-15T18:13:00,686.0,1.924916,1.916498,0.0,0.0,0.134688,0.14984,0.015152,10.11,INR,11.22,12.49,1.26,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000223,ml-platform,ML_TRAINING,IN-WB,50.621,136,2026-09-15T18:00:00,2026-09-15T20:16:00,744.0,37.662024,37.358298,0.0,0.0,2.703161,6.651599,3.948438,59.36,INR,225.26,554.3,329.04,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000224,operations,DATA_PROCESSING,IN-PB,1.725,45,2026-09-15T17:00:00,2026-09-15T17:45:00,520.0,0.897,0.864225,0.0,0.0,0.1242,0.1863,0.0621,33.33,INR,10.35,15.53,5.18,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000225,data-engineering,ETL,US-CA,30.375,225,2026-09-15T16:00:00,2026-09-15T19:45:00,139.0,4.222125,7.624125,3.402,44.62,3.487658,3.487658,0.0,0.0,USD,3.49,3.49,0.0,1.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000226,data-engineering,ETL,US-NY,13.959,178,2026-09-15T14:06:10.374904,2026-09-15T17:04:10.374904,321.0,4.480839,4.480839,0.0,0.0,2.903472,2.903472,0.0,0.0,USD,2.9,2.9,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000227,data-engineering,DATA_PROCESSING,US-TX,1.392,35,2026-09-15T15:00:00,2026-09-15T15:35:00,245.0,0.34104,0.349392,0.008352,2.39,0.085185,0.085185,0.0,0.0,USD,0.09,0.09,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000228,operations,DATA_PROCESSING,SE,2.66,80,2026-09-15T14:06:10.449039,2026-09-15T15:26:10.449039,17.0,0.04522,0.04522,0.0,0.0,0.008592,0.008592,0.0,0.0,SEK,0.09,0.09,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000229,data-engineering,ETL,AU-SA-Large,7.524,119,2026-09-15T14:06:10.476702,2026-09-15T16:05:10.476702,42.0,0.316008,0.316008,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000230,analytics,REPORT_GENERATION,AU-SA-Small,5.22,108,2026-09-15T14:06:10.539000,2026-09-15T15:54:10.539000,42.0,0.21924,0.21924,0.0,0.0,0.30537,0.30537,0.0,0.0,AUD,0.47,0.47,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000231,data-engineering,ETL,IN-TG,7.888,139,2026-09-15T14:06:10.559232,2026-09-15T16:25:10.559232,609.0,4.803792,4.803792,0.0,0.0,0.82824,0.82824,0.0,0.0,INR,69.02,69.02,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000232,operations,DATA_PROCESSING,IN-GJ,2.73,78,2026-09-15T14:06:10.575065,2026-09-15T15:24:10.575065,683.0,1.86459,1.86459,0.0,0.0,0.145782,0.145782,0.0,0.0,INR,12.15,12.15,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000233,operations,IMAGE_PROCESSING,IN-WB,32.967,178,2026-09-15T18:00:00,2026-09-15T20:58:00,744.0,24.527448,24.329646,0.0,0.0,1.760438,4.331864,2.571426,59.36,INR,146.7,360.99,214.29,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000234,ml-platform,ANALYTICS,IN-PB,2.278,40,2026-09-15T14:06:10.642518,2026-09-15T14:46:10.642518,501.0,1.141278,1.141278,0.0,0.0,0.246024,0.246024,0.0,0.0,INR,20.5,20.5,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000235,analytics,DATA_PROCESSING,US-CA,1.952,73,2026-09-15T19:00:00,2026-09-15T20:13:00,129.0,0.251808,0.489952,0.238144,48.61,0.224129,0.224129,0.0,0.0,USD,0.22,0.22,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000236,data-engineering,ETL,US-NY,3.456,77,2026-09-15T14:06:10.696016,2026-09-15T15:23:10.696016,321.0,1.109376,1.109376,0.0,0.0,0.718848,0.718848,0.0,0.0,USD,0.72,0.72,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000237,operations,DATA_PROCESSING,US-TX,3.978,61,2026-09-15T15:00:00,2026-09-15T16:01:00,245.0,0.97461,0.998478,0.023868,2.39,0.243438,0.243438,0.0,0.0,USD,0.24,0.24,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000238,operations,BACKUP,SE,2.354,64,2026-09-15T14:06:10.730570,2026-09-15T15:10:10.730570,17.0,0.040018,0.040018,0.0,0.0,0.007603,0.007603,0.0,0.0,SEK,0.08,0.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000239,data-engineering,ETL,AU-SA-Large,11.123,136,2026-09-15T14:06:10.747532,2026-09-15T16:22:10.747532,42.0,0.467166,0.467166,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000242,finance,ETL,IN-GJ,2.604,56,2026-09-15T15:00:00,2026-09-15T15:56:00,682.0,1.775928,1.778532,0.002604,0.15,0.139054,0.139054,0.0,0.0,INR,11.59,11.59,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000243,data-engineering,IMAGE_PROCESSING,IN-WB,27.336,161,2026-09-15T18:00:00,2026-09-15T20:41:00,744.0,20.337984,20.173968,0.0,0.0,1.459742,3.59195,2.132208,59.36,INR,121.65,299.33,177.68,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000244,operations,IMAGE_PROCESSING,IN-PB,42.723,254,2026-09-15T17:00:00,2026-09-15T21:14:00,520.0,22.21596,21.404223,0.0,0.0,3.076056,4.614084,1.538028,33.33,INR,256.34,384.51,128.17,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000246,finance,REPORT_GENERATION,US-NY,1.938,34,2026-09-15T14:06:10.925897,2026-09-15T14:40:10.925897,321.0,0.622098,0.622098,0.0,0.0,0.403104,0.403104,0.0,0.0,USD,0.4,0.4,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000247,operations,ETL,US-TX,21.97,203,2026-09-15T15:00:00,2026-09-15T18:23:00,245.0,5.38265,5.51447,0.13182,2.39,1.344476,1.344476,0.0,0.0,USD,1.34,1.34,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000248,finance,REPORT_GENERATION,SE,8.664,91,2026-09-15T14:06:10.971654,2026-09-15T15:37:10.971654,17.0,0.147288,0.147288,0.0,0.0,0.027985,0.027985,0.0,0.0,SEK,0.29,0.29,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000249,ml-platform,IMAGE_PROCESSING,AU-SA-Large,38.735,183,2026-09-15T14:06:10.994245,2026-09-15T17:09:10.994245,42.0,1.62687,1.62687,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000250,data-engineering,ETL,AU-SA-Small,13.72,168,2026-09-15T14:06:11.013540,2026-09-15T16:54:11.013540,42.0,0.57624,0.57624,0.0,0.0,0.80262,0.80262,0.0,0.0,AUD,1.23,1.23,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000251,finance,REPORT_GENERATION,IN-TG,14.036,145,2026-09-15T14:06:11.032573,2026-09-15T16:31:11.032573,609.0,8.547924,8.547924,0.0,0.0,1.47378,1.47378,0.0,0.0,INR,122.81,122.81,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000252,data-engineering,DATA_PROCESSING,IN-GJ,3.234,59,2026-09-15T20:00:00,2026-09-15T20:59:00,684.0,2.212056,2.208822,0.0,0.0,0.155232,0.172696,0.017464,10.11,INR,12.94,14.39,1.46,5.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000253,data-engineering,ETL,IN-WB,21.252,152,2026-09-15T18:00:00,2026-09-15T20:32:00,744.0,15.811488,15.683976,0.0,0.0,1.134857,2.792513,1.657656,59.36,INR,94.57,232.71,138.14,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000254,ml-platform,ML_TRAINING,IN-PB,83.172,430,2026-09-15T14:06:11.151817,2026-09-15T21:16:11.151817,501.0,41.669172,41.669172,0.0,0.0,8.982576,8.982576,0.0,0.0,INR,748.55,748.55,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000255,operations,DATA_PROCESSING,US-CA,2.06,62,2026-09-15T19:00:00,2026-09-15T20:02:00,129.0,0.26574,0.51706,0.25132,48.61,0.236529,0.236529,0.0,0.0,USD,0.24,0.24,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000257,finance,IMAGE_PROCESSING,US-TX,61.38,297,2026-09-15T15:00:00,2026-09-15T19:57:00,245.0,15.0381,15.40638,0.36828,2.39,3.75621,3.75621,0.0,0.0,USD,3.76,3.76,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000258,operations,BACKUP,SE,4.35,52,2026-09-15T14:06:11.254796,2026-09-15T14:58:11.254796,17.0,0.07395,0.07395,0.0,0.0,0.01405,0.01405,0.0,0.0,SEK,0.15,0.15,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000259,finance,ETL,AU-SA-Large,15.147,178,2026-09-15T14:06:11.291000,2026-09-15T17:04:11.291000,42.0,0.636174,0.636174,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000260,data-engineering,ETL,AU-SA-Small,7.524,119,2026-09-15T14:06:11.309727,2026-09-15T16:05:11.309727,42.0,0.316008,0.316008,0.0,0.0,0.440154,0.440154,0.0,0.0,AUD,0.68,0.68,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000261,data-engineering,REPORT_GENERATION,IN-TG,4.06,84,2026-09-15T17:00:00,2026-09-15T18:24:00,610.0,2.4766,2.47254,0.0,0.0,0.348348,0.4263,0.077952,18.29,INR,29.03,35.52,6.5,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000262,finance,REPORT_GENERATION,IN-GJ,14.934,157,2026-09-15T20:00:00,2026-09-15T22:37:00,684.0,10.214856,10.199922,0.0,0.0,0.716832,0.797476,0.080644,10.11,INR,59.74,66.46,6.72,5.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000263,data-engineering,ETL,IN-WB,20.826,160,2026-09-15T18:00:00,2026-09-15T20:40:00,744.0,15.494544,15.369588,0.0,0.0,1.112108,2.736536,1.624428,59.36,INR,92.68,228.04,135.37,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000264,finance,REPORT_GENERATION,IN-PB,5.129,134,2026-09-15T17:00:00,2026-09-15T19:14:00,520.0,2.66708,2.569629,0.0,0.0,0.369288,0.553932,0.184644,33.33,INR,30.77,46.16,15.39,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000265,analytics,REPORT_GENERATION,US-CA,6.369,116,2026-09-15T14:06:11.438697,2026-09-15T16:02:11.438697,251.0,1.598619,1.598619,0.0,0.0,0.731289,0.731289,0.0,0.0,USD,0.73,0.73,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000266,finance,REPORT_GENERATION,US-NY,6.552,151,2026-09-15T14:06:11.469558,2026-09-15T16:37:11.469558,321.0,2.103192,2.103192,0.0,0.0,1.362816,1.362816,0.0,0.0,USD,1.36,1.36,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000267,operations,DATA_PROCESSING,US-TX,2.241,50,2026-09-15T15:00:00,2026-09-15T15:50:00,245.0,0.549045,0.562491,0.013446,2.39,0.13714,0.13714,0.0,0.0,USD,0.14,0.14,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000268,ml-platform,ANALYTICS,SE,2.378,35,2026-09-15T14:06:11.514925,2026-09-15T14:41:11.514925,17.0,0.040426,0.040426,0.0,0.0,0.007681,0.007681,0.0,0.0,SEK,0.08,0.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000269,data-engineering,ETL,AU-SA-Large,2.635,51,2026-09-15T14:06:11.601149,2026-09-15T14:57:11.601149,42.0,0.11067,0.11067,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000270,data-engineering,ETL,AU-SA-Small,13.12,197,2026-09-15T14:06:11.625792,2026-09-15T17:23:11.625792,42.0,0.55104,0.55104,0.0,0.0,0.76752,0.76752,0.0,0.0,AUD,1.18,1.18,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000271,ml-platform,ANALYTICS,IN-TG,0.75,30,2026-09-15T14:06:11.644520,2026-09-15T14:36:11.644520,609.0,0.45675,0.45675,0.0,0.0,0.07875,0.07875,0.0,0.0,INR,6.56,6.56,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000272,operations,BACKUP,IN-GJ,3.936,49,2026-09-15T15:00:00,2026-09-15T15:49:00,682.0,2.684352,2.688288,0.003936,0.15,0.210182,0.210182,0.0,0.0,INR,17.52,17.52,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000273,operations,BACKUP,IN-WB,16.77,155,2026-09-15T18:00:00,2026-09-15T20:35:00,744.0,12.47688,12.37626,0.0,0.0,0.895518,2.203578,1.30806,59.36,INR,74.63,183.63,109.0,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000274,finance,REPORT_GENERATION,IN-PB,3.562,82,2026-09-15T17:00:00,2026-09-15T18:22:00,520.0,1.85224,1.784562,0.0,0.0,0.256464,0.384696,0.128232,33.33,INR,21.37,32.06,10.69,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000275,ml-platform,ML_TRAINING,US-CA,119.36,192,2026-09-15T17:00:00,2026-09-15T20:12:00,134.0,15.99424,29.95936,13.96512,46.61,13.704915,13.704915,0.0,0.0,USD,13.7,13.7,0.0,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000276,data-engineering,ETL,US-NY,5.175,69,2026-09-15T14:06:11.775903,2026-09-15T15:15:11.775903,321.0,1.661175,1.661175,0.0,0.0,1.0764,1.0764,0.0,0.0,USD,1.08,1.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000277,analytics,IMAGE_PROCESSING,US-TX,73.944,281,2026-09-15T15:00:00,2026-09-15T19:41:00,245.0,18.11628,18.559944,0.443664,2.39,4.525077,4.525077,0.0,0.0,USD,4.53,4.53,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000278,analytics,ETL,SE,16.066,166,2026-09-15T14:06:11.869332,2026-09-15T16:52:11.869332,17.0,0.273122,0.273122,0.0,0.0,0.051893,0.051893,0.0,0.0,SEK,0.55,0.55,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000279,ml-platform,ANALYTICS,AU-SA-Large,1.8,30,2026-09-15T14:06:11.885873,2026-09-15T14:36:11.885873,42.0,0.0756,0.0756,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000280,operations,BACKUP,AU-SA-Small,3.956,55,2026-09-15T14:06:11.919779,2026-09-15T15:01:11.919779,42.0,0.166152,0.166152,0.0,0.0,0.231426,0.231426,0.0,0.0,AUD,0.36,0.36,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000281,finance,REPORT_GENERATION,IN-TG,4.4,48,2026-09-15T17:00:00,2026-09-15T17:48:00,610.0,2.684,2.6796,0.0,0.0,0.37752,0.462,0.08448,18.29,INR,31.46,38.5,7.04,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000282,operations,DATA_PROCESSING,IN-GJ,1.444,23,2026-09-15T15:00:00,2026-09-15T15:23:00,682.0,0.984808,0.986252,0.001444,0.15,0.07711,0.07711,0.0,0.0,INR,6.43,6.43,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000283,ml-platform,ANALYTICS,IN-WB,2.256,29,2026-09-15T14:06:12.014080,2026-09-15T14:35:12.014080,738.0,1.664928,1.664928,0.0,0.0,0.296438,0.296438,0.0,0.0,INR,24.7,24.7,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000284,operations,DATA_PROCESSING,IN-PB,1.218,25,2026-09-15T17:00:00,2026-09-15T17:25:00,520.0,0.63336,0.610218,0.0,0.0,0.087696,0.131544,0.043848,33.33,INR,7.31,10.96,3.65,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000285,operations,DATA_PROCESSING,US-CA,1.17,18,2026-09-15T14:06:12.074813,2026-09-15T14:24:12.074813,251.0,0.29367,0.29367,0.0,0.0,0.134339,0.134339,0.0,0.0,USD,0.13,0.13,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000286,data-engineering,ETL,US-NY,21.8,131,2026-09-15T14:06:12.134001,2026-09-15T16:17:12.134001,321.0,6.9978,6.9978,0.0,0.0,4.5344,4.5344,0.0,0.0,USD,4.53,4.53,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000287,data-engineering,BACKUP,US-TX,3.944,41,2026-09-15T15:00:00,2026-09-15T15:41:00,245.0,0.96628,0.989944,0.023664,2.39,0.241357,0.241357,0.0,0.0,USD,0.24,0.24,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000288,ml-platform,ANALYTICS,SE,2.926,46,2026-09-15T14:06:12.184122,2026-09-15T14:52:12.184122,17.0,0.049742,0.049742,0.0,0.0,0.009451,0.009451,0.0,0.0,SEK,0.1,0.1,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000289,finance,ML_TRAINING,AU-SA-Large,95.22,414,2026-09-15T14:06:12.219135,2026-09-15T21:00:12.219135,42.0,3.99924,3.99924,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000290,operations,BACKUP,AU-SA-Small,3.655,51,2026-09-15T14:06:12.236154,2026-09-15T14:57:12.236154,42.0,0.15351,0.15351,0.0,0.0,0.213817,0.213817,0.0,0.0,AUD,0.33,0.33,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000291,finance,REPORT_GENERATION,IN-TG,9.424,149,2026-09-15T17:00:00,2026-09-15T19:29:00,610.0,5.74864,5.739216,0.0,0.0,0.808579,0.98952,0.180941,18.29,INR,67.38,82.46,15.08,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000292,operations,DATA_PROCESSING,IN-GJ,2.66,84,2026-09-15T15:00:00,2026-09-15T16:24:00,682.0,1.81412,1.81678,0.00266,0.15,0.142044,0.142044,0.0,0.0,INR,11.84,11.84,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000293,operations,DATA_PROCESSING,IN-WB,3.783,58,2026-09-15T14:06:12.302633,2026-09-15T15:04:12.302633,738.0,2.791854,2.791854,0.0,0.0,0.497086,0.497086,0.0,0.0,INR,41.42,41.42,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
