job_id,team_id,job_type,region,energy_kwh,runtime_minutes,selected_start,selected_end,carbon_intensity,carbon_emission_kg,baseline_carbon_emission_kg,carbon_avoided_kg,carbon_reduction_pct,electricity_cost_usd,baseline_cost_usd,cost_difference_usd,cost_reduction_pct,native_cost_inr,baseline_native_cost_inr,cost_saved_inr,scheduling_delay_hours,sla_met,tariff_plan,scheduling_method,slot_utilization_pct,demand_predicted,spilled_from_preferred,ml_advisor_used
GS-JOB-000182,analytics,ETL,IN-GJ,5.564,64,2026-09-08T19:00:00,2026-09-08T20:04:00,678.0,3.772392,3.622164,0.0,0.0,0.267072,0.267072,0.0,0.0,22.26,22.26,0.0,0.84,True,ToD,batch_contention_aware_ml,81.4,0.2516,True,True
GS-JOB-000183,operations,BACKUP,IN-WB,6.106,85,2026-09-09T01:00:00,2026-09-09T02:25:00,748.0,4.567288,4.5795,0.012212,0.27,0.546609,0.32606,-0.220549,-67.64,45.55,27.17,-18.38,6.84,True,ToD,batch_contention_aware_ml,14.3,0.2516,False,True
GS-JOB-000184,ml-platform,ML_TRAINING,IN-PB,102.66,531,2026-09-08T21:00:00,2026-09-09T05:51:00,521.0,53.48586,50.61138,0.0,0.0,7.39152,7.39152,0.0,0.0,615.96,615.96,0.0,2.84,True,ToD,batch_contention_aware_ml,84.3,0.2516,True,True
GS-JOB-000185,operations,DATA_PROCESSING,US-CA,0.95,30,2026-09-08T18:09:20.000345,2026-09-08T18:39:20.000345,134.0,0.1273,0.1273,0.0,0.0,0.109079,0.109079,0.0,0.0,0.11,0.11,0.0,0.0,True,ToD,batch_contention_aware_ml,47.1,0.9977,False,True
GS-JOB-000186,ml-platform,ML_TRAINING,US-NY,368.6,582,2026-09-09T07:00:00,2026-09-09T16:42:00,316.0,116.4776,127.5356,11.058,8.67,76.6688,76.6688,0.0,0.0,76.67,76.67,0.0,12.84,True,Demand,batch_contention_aware_ml,62.9,0.2516,False,True
GS-JOB-000187,ml-platform,ETL,US-TX,7.96,239,2026-09-08T21:00:00,2026-09-09T00:59:00,342.0,2.72232,2.7064,0.0,0.0,0.48712,0.48712,0.0,0.0,0.49,0.49,0.0,2.84,True,Flat,batch_contention_aware_ml,100.0,0.2516,True,True
GS-JOB-000188,finance,REPORT_GENERATION,SE,3.956,55,2026-09-08T22:00:00,2026-09-08T22:55:00,15.0,0.05934,0.075164,0.015824,21.05,0.012778,0.012778,0.0,0.0,0.13,0.13,0.0,3.84,True,Demand,batch_contention_aware_ml,100.0,0.2516,False,True
GS-JOB-000189,analytics,ANALYTICS,AU-SA-Large,2.73,63,2026-09-08T18:09:20.000345,2026-09-08T19:12:20.000345,38.0,0.10374,0.10374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000190,finance,ETL,AU-SA-Small,26.04,168,2026-09-08T18:09:20.000345,2026-09-08T20:57:20.000345,38.0,0.98952,0.98952,0.0,0.0,1.52334,1.52334,0.0,0.0,2.34,2.34,0.0,0.0,True,ToD,batch_contention_aware_ml,68.6,0.9977,False,True
GS-JOB-000191,data-engineering,ETL,IN-TG,8.646,157,2026-09-08T18:09:20.000345,2026-09-08T20:46:20.000345,533.0,4.608318,4.608318,0.0,0.0,0.741827,0.741827,0.0,0.0,61.82,61.82,0.0,0.0,True,ToD,batch_contention_aware_ml,54.3,0.9977,False,True
GS-JOB-000192,analytics,DATA_PROCESSING,IN-GJ,2.6,78,2026-09-09T07:00:00,2026-09-09T08:18:00,504.0,1.3104,1.6926,0.3822,22.58,0.10608,0.1248,0.01872,15.0,8.84,10.4,1.56,12.84,True,ToD,batch_contention_aware_ml,11.4,0.2516,False,True
GS-JOB-000193,operations,ETL,IN-WB,19.36,211,2026-09-09T04:00:00,2026-09-09T07:31:00,747.0,14.46192,14.52,0.05808,0.4,1.733107,1.033824,-0.699283,-67.64,144.43,86.15,-58.27,9.84,True,ToD,batch_contention_aware_ml,2.9,0.2516,False,True
GS-JOB-000194,operations,BACKUP,IN-PB,10.15,122,2026-09-09T08:00:00,2026-09-09T10:02:00,329.0,3.33935,5.00395,1.6646,33.27,0.8526,0.7308,-0.1218,-16.67,71.05,60.9,-10.15,13.84,True,ToD,batch_contention_aware_ml,7.1,0.2516,False,True
GS-JOB-000195,operations,REPORT_GENERATION,US-CA,3.556,76,2026-09-08T18:09:20.000345,2026-09-08T19:25:20.000345,134.0,0.476504,0.476504,0.0,0.0,0.4083,0.4083,0.0,0.0,0.41,0.41,0.0,0.0,True,ToD,batch_contention_aware_ml,57.1,0.9977,False,True
GS-JOB-000196,data-engineering,ETL,US-NY,27.755,183,2026-09-09T00:00:00,2026-09-09T03:03:00,344.0,9.54772,9.60323,0.05551,0.58,5.77304,5.77304,0.0,0.0,5.77,5.77,0.0,5.84,True,Demand,batch_contention_aware_ml,5.7,0.2516,False,True
GS-JOB-000197,data-engineering,ETL,US-TX,19.295,136,2026-09-09T14:00:00,2026-09-09T16:16:00,295.0,5.692025,6.5603,0.868275,13.24,1.180777,1.180777,0.0,0.0,1.18,1.18,0.0,19.84,True,Flat,batch_contention_aware_ml,18.6,0.9977,False,True
GS-JOB-000198,operations,DATA_PROCESSING,SE,1.716,31,2026-09-08T22:00:00,2026-09-08T22:31:00,15.0,0.02574,0.032604,0.006864,21.05,0.005543,0.005543,0.0,0.0,0.06,0.06,0.0,3.84,True,Demand,batch_contention_aware_ml,88.6,0.2516,False,True
GS-JOB-000199,data-engineering,ETL,AU-SA-Large,18.98,219,2026-09-08T18:09:20.000345,2026-09-08T21:48:20.000345,38.0,0.72124,0.72124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,37.1,0.9977,False,True
GS-JOB-000200,data-engineering,ETL,AU-SA-Small,3.339,32,2026-09-08T23:00:00,2026-09-08T23:32:00,44.0,0.146916,0.126882,0.0,0.0,0.195332,0.195332,0.0,0.0,0.3,0.3,0.0,4.84,True,ToD,batch_contention_aware_ml,60.0,0.2516,True,True
GS-JOB-000201,operations,BACKUP,IN-TG,8.136,68,2026-09-08T18:09:20.000345,2026-09-08T19:17:20.000345,533.0,4.336488,4.336488,0.0,0.0,0.698069,0.698069,0.0,0.0,58.17,58.17,0.0,0.0,True,ToD,batch_contention_aware_ml,34.3,0.9977,False,True
GS-JOB-000202,finance,ETL,IN-GJ,9.23,85,2026-09-08T18:09:20.000345,2026-09-08T19:34:20.000345,651.0,6.00873,6.00873,0.0,0.0,0.44304,0.44304,0.0,0.0,36.92,36.92,0.0,0.0,True,ToD,batch_contention_aware_ml,25.7,0.9977,False,True
GS-JOB-000203,data-engineering,ML_TRAINING,IN-WB,269.64,578,2026-09-09T14:00:00,2026-09-09T23:38:00,742.0,200.07288,202.23,2.15712,1.07,35.430696,14.398776,-21.03192,-146.07,2952.56,1199.9,-1752.66,19.84,True,ToD,batch_contention_aware_ml,42.9,0.9977,False,True
GS-JOB-000204,operations,DATA_PROCESSING,IN-PB,5.254,85,2026-09-08T19:00:00,2026-09-08T20:25:00,508.0,2.669032,2.590222,0.0,0.0,0.378288,0.378288,0.0,0.0,31.52,31.52,0.0,0.84,True,ToD,batch_contention_aware_ml,100.0,0.2516,True,True
GS-JOB-000205,data-engineering,ETL,US-CA,18.64,140,2026-09-08T18:09:20.000345,2026-09-08T20:29:20.000345,134.0,2.49776,2.49776,0.0,0.0,2.140245,2.140245,0.0,0.0,2.14,2.14,0.0,0.0,False,ToD,batch_contention_aware_ml,5.7,0.9977,False,True
GS-JOB-000206,data-engineering,ETL,US-NY,4.806,107,2026-09-09T07:00:00,2026-09-09T08:47:00,316.0,1.518696,1.662876,0.14418,8.67,0.999648,0.999648,0.0,0.0,1.0,1.0,0.0,12.84,True,Demand,batch_contention_aware_ml,48.6,0.2516,False,True
GS-JOB-000207,finance,DATA_PROCESSING,US-TX,0.768,29,2026-09-08T18:09:20.000345,2026-09-08T18:38:20.000345,340.0,0.26112,0.26112,0.0,0.0,0.046999,0.046999,0.0,0.0,0.05,0.05,0.0,0.0,True,Flat,batch_contention_aware_ml,62.9,0.9977,True,True
GS-JOB-000208,operations,DATA_PROCESSING,SE,1.35,54,2026-09-08T19:00:00,2026-09-08T19:54:00,17.0,0.02295,0.02565,0.0027,10.53,0.00436,0.00436,0.0,0.0,0.05,0.05,0.0,0.84,True,Demand,batch_contention_aware_ml,50.0,0.2516,False,True
GS-JOB-000209,operations,ETL,AU-SA-Large,9.636,175,2026-09-08T18:09:20.000345,2026-09-08T21:04:20.000345,38.0,0.366168,0.366168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,42.9,0.9977,False,True
GS-JOB-000210,finance,REPORT_GENERATION,AU-SA-Small,12.408,169,2026-09-08T23:00:00,2026-09-09T01:49:00,44.0,0.545952,0.471504,0.0,0.0,0.725868,0.725868,0.0,0.0,1.12,1.12,0.0,4.84,True,ToD,batch_contention_aware_ml,40.0,0.2516,True,True
GS-JOB-000211,operations,DATA_PROCESSING,IN-TG,1.05,30,2026-09-08T18:09:20.000345,2026-09-08T18:39:20.000345,533.0,0.55965,0.55965,0.0,0.0,0.09009,0.09009,0.0,0.0,7.51,7.51,0.0,0.0,True,ToD,batch_contention_aware_ml,41.4,0.9977,False,True
GS-JOB-000212,data-engineering,ETL,IN-GJ,1.606,44,2026-09-08T18:09:20.000345,2026-09-08T18:53:20.000345,651.0,1.045506,1.045506,0.0,0.0,0.077088,0.077088,0.0,0.0,6.42,6.42,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,False,True
GS-JOB-000213,ml-platform,ANALYTICS,IN-WB,2.223,34,2026-09-08T18:09:20.000345,2026-09-08T18:43:20.000345,750.0,1.66725,1.66725,0.0,0.0,0.118708,0.118708,0.0,0.0,9.89,9.89,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,True,True
GS-JOB-000214,ml-platform,ETL,IN-PB,9.24,126,2026-09-08T18:09:20.000345,2026-09-08T20:15:20.000345,493.0,4.55532,4.55532,0.0,0.0,0.66528,0.66528,0.0,0.0,55.44,55.44,0.0,0.0,True,ToD,batch_contention_aware_ml,8.6,0.9977,False,True
GS-JOB-000215,finance,REPORT_GENERATION,US-CA,4.374,97,2026-09-08T21:00:00,2026-09-08T22:37:00,187.0,0.817938,0.586116,0.0,0.0,0.622289,0.502223,-0.120066,-23.91,0.62,0.5,-0.12,2.84,True,ToD,batch_contention_aware_ml,100.0,0.2516,True,True
GS-JOB-000216,operations,DATA_PROCESSING,US-NY,0.544,19,2026-09-09T07:00:00,2026-09-09T07:19:00,316.0,0.171904,0.188224,0.01632,8.67,0.113152,0.113152,0.0,0.0,0.11,0.11,0.0,12.84,True,Demand,batch_contention_aware_ml,11.4,0.2516,False,True
GS-JOB-000217,ml-platform,ETL,US-TX,1.716,47,2026-09-08T20:00:00,2026-09-08T20:47:00,329.0,0.564564,0.58344,0.018876,3.24,0.105012,0.105012,0.0,0.0,0.1,0.1,0.0,1.84,True,Flat,batch_contention_aware_ml,100.0,0.2516,True,True
GS-JOB-000218,data-engineering,ETL,SE,10.557,124,2026-09-08T20:00:00,2026-09-08T22:04:00,16.0,0.168912,0.200583,0.031671,15.79,0.034099,0.034099,0.0,0.0,0.36,0.36,0.0,1.84,True,Demand,batch_contention_aware_ml,78.6,0.2516,False,True
GS-JOB-000219,finance,REPORT_GENERATION,AU-SA-Large,6.322,131,2026-09-08T18:09:20.000345,2026-09-08T20:20:20.000345,38.0,0.240236,0.240236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,24.3,0.9977,False,True
GS-JOB-000220,ml-platform,ML_TRAINING,AU-SA-Small,117.81,231,2026-09-09T00:00:00,2026-09-09T03:51:00,45.0,5.30145,4.47678,0.0,0.0,6.891885,6.891885,0.0,0.0,10.6,10.6,0.0,5.84,True,ToD,batch_contention_aware_ml,97.1,0.2516,True,True
GS-JOB-000221,data-engineering,ETL,IN-TG,10.56,79,2026-09-08T18:09:20.000345,2026-09-08T19:28:20.000345,533.0,5.62848,5.62848,0.0,0.0,0.906048,0.906048,0.0,0.0,75.5,75.5,0.0,0.0,True,ToD,batch_contention_aware_ml,90.0,0.9977,False,True
GS-JOB-000222,ml-platform,DATA_PROCESSING,IN-GJ,2.806,73,2026-09-08T18:09:20.000345,2026-09-08T19:22:20.000345,651.0,1.826706,1.826706,0.0,0.0,0.134688,0.134688,0.0,0.0,11.22,11.22,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,False,True
GS-JOB-000223,ml-platform,ML_TRAINING,IN-WB,50.621,136,2026-09-09T05:00:00,2026-09-09T07:16:00,744.0,37.662024,37.96575,0.303726,0.8,4.531592,2.703161,-1.828431,-67.64,377.63,225.26,-152.37,10.84,True,ToD,batch_contention_aware_ml,31.4,0.2516,False,True
GS-JOB-000224,operations,DATA_PROCESSING,IN-PB,1.725,45,2026-09-09T05:00:00,2026-09-09T05:45:00,334.0,0.57615,0.850425,0.274275,32.25,0.1449,0.1242,-0.0207,-16.67,12.07,10.35,-1.72,10.84,True,ToD,batch_contention_aware_ml,14.3,0.2516,False,True
GS-JOB-000225,data-engineering,ETL,US-CA,30.375,225,2026-09-08T20:00:00,2026-09-08T23:45:00,174.0,5.28525,4.07025,0.0,0.0,3.487658,3.487658,0.0,0.0,3.49,3.49,0.0,1.84,True,ToD,batch_contention_aware_ml,78.6,0.2516,True,True
GS-JOB-000226,data-engineering,ETL,US-NY,13.959,178,2026-09-09T07:00:00,2026-09-09T09:58:00,316.0,4.411044,4.829814,0.41877,8.67,2.903472,2.903472,0.0,0.0,2.9,2.9,0.0,12.84,True,Demand,batch_contention_aware_ml,27.1,0.2516,False,True
GS-JOB-000227,data-engineering,DATA_PROCESSING,US-TX,1.392,35,2026-09-08T19:00:00,2026-09-08T19:35:00,327.0,0.455184,0.47328,0.018096,3.82,0.085185,0.085185,0.0,0.0,0.09,0.09,0.0,0.84,True,Flat,batch_contention_aware_ml,80.0,0.2516,False,True
GS-JOB-000228,operations,DATA_PROCESSING,SE,2.66,80,2026-09-08T22:00:00,2026-09-08T23:20:00,15.0,0.0399,0.05054,0.01064,21.05,0.008592,0.008592,0.0,0.0,0.09,0.09,0.0,3.84,True,Demand,batch_contention_aware_ml,65.7,0.2516,False,True
GS-JOB-000229,data-engineering,ETL,AU-SA-Large,7.524,119,2026-09-08T18:09:20.000345,2026-09-08T20:08:20.000345,38.0,0.285912,0.285912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,40.0,0.9977,False,True
GS-JOB-000230,analytics,REPORT_GENERATION,AU-SA-Small,5.22,108,2026-09-09T19:00:00,2026-09-09T20:48:00,43.0,0.22446,0.19836,0.0,0.0,0.30537,0.30537,0.0,0.0,0.47,0.47,0.0,24.84,True,ToD,batch_contention_aware_ml,10.0,0.2516,True,True
GS-JOB-000231,data-engineering,ETL,IN-TG,7.888,139,2026-09-08T18:09:20.000345,2026-09-08T20:28:20.000345,533.0,4.204304,4.204304,0.0,0.0,0.67679,0.67679,0.0,0.0,56.4,56.4,0.0,0.0,True,ToD,batch_contention_aware_ml,37.1,0.9977,False,True
GS-JOB-000232,operations,DATA_PROCESSING,IN-GJ,2.73,78,2026-09-08T18:09:20.000345,2026-09-08T19:27:20.000345,651.0,1.77723,1.77723,0.0,0.0,0.13104,0.13104,0.0,0.0,10.92,10.92,0.0,0.0,True,ToD,batch_contention_aware_ml,61.4,0.9977,False,True
GS-JOB-000233,operations,IMAGE_PROCESSING,IN-WB,32.967,178,2026-09-09T14:00:00,2026-09-09T16:58:00,742.0,24.461514,24.72525,0.263736,1.07,4.331864,1.760438,-2.571426,-146.07,360.99,146.7,-214.29,19.84,True,ToD,batch_contention_aware_ml,61.4,0.9977,False,True
GS-JOB-000234,ml-platform,ANALYTICS,IN-PB,2.278,40,2026-09-08T18:09:20.000345,2026-09-08T18:49:20.000345,493.0,1.123054,1.123054,0.0,0.0,0.164016,0.164016,0.0,0.0,13.67,13.67,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000235,analytics,DATA_PROCESSING,US-CA,1.952,73,2026-09-08T18:09:20.000345,2026-09-08T19:22:20.000345,134.0,0.261568,0.261568,0.0,0.0,0.224129,0.224129,0.0,0.0,0.22,0.22,0.0,0.0,True,ToD,batch_contention_aware_ml,87.1,0.9977,False,True
GS-JOB-000236,data-engineering,ETL,US-NY,3.456,77,2026-09-09T07:00:00,2026-09-09T08:17:00,316.0,1.092096,1.195776,0.10368,8.67,0.718848,0.718848,0.0,0.0,0.72,0.72,0.0,12.84,True,Demand,batch_contention_aware_ml,47.1,0.2516,False,True
GS-JOB-000237,operations,DATA_PROCESSING,US-TX,3.978,61,2026-09-08T19:00:00,2026-09-08T20:01:00,327.0,1.300806,1.35252,0.051714,3.82,0.243438,0.243438,0.0,0.0,0.24,0.24,0.0,0.84,True,Flat,batch_contention_aware_ml,34.3,0.2516,False,True
GS-JOB-000238,operations,BACKUP,SE,2.354,64,2026-09-08T18:09:20.000345,2026-09-08T19:13:20.000345,19.0,0.044726,0.044726,0.0,0.0,0.007603,0.007603,0.0,0.0,0.08,0.08,0.0,0.0,True,Demand,batch_contention_aware_ml,42.9,0.9977,False,True
GS-JOB-000239,data-engineering,ETL,AU-SA-Large,11.123,136,2026-09-08T18:09:20.000345,2026-09-08T20:25:20.000345,38.0,0.422674,0.422674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,51.4,0.9977,False,True
GS-JOB-000240,data-engineering,ML_TRAINING,AU-SA-Small,175.198,419,2026-09-08T18:09:20.000345,2026-09-09T01:08:20.000345,38.0,6.657524,6.657524,0.0,0.0,10.249083,10.249083,0.0,0.0,15.77,15.77,0.0,0.0,False,ToD,batch_contention_aware_ml,11.4,0.9977,False,True
GS-JOB-000241,operations,ETL,IN-TG,19.68,144,2026-09-08T18:09:20.000345,2026-09-08T20:33:20.000345,533.0,10.48944,10.48944,0.0,0.0,1.688544,1.688544,0.0,0.0,140.71,140.71,0.0,0.0,True,ToD,batch_contention_aware_ml,11.4,0.9977,False,True
GS-JOB-000242,finance,ETL,IN-GJ,2.604,56,2026-09-08T18:09:20.000345,2026-09-08T19:05:20.000345,651.0,1.695204,1.695204,0.0,0.0,0.124992,0.124992,0.0,0.0,10.42,10.42,0.0,0.0,True,ToD,batch_contention_aware_ml,97.1,0.9977,False,True
GS-JOB-000243,data-engineering,IMAGE_PROCESSING,IN-WB,27.336,161,2026-09-09T01:00:00,2026-09-09T03:41:00,748.0,20.447328,20.502,0.054672,0.27,2.447119,1.459742,-0.987376,-67.64,203.93,121.65,-82.28,6.84,True,ToD,batch_contention_aware_ml,5.7,0.2516,False,True
GS-JOB-000244,operations,IMAGE_PROCESSING,IN-PB,42.723,254,2026-09-09T08:00:00,2026-09-09T12:14:00,329.0,14.055867,21.062439,7.006572,33.27,3.588732,3.076056,-0.512676,-16.67,299.06,256.34,-42.72,13.84,True,ToD,batch_contention_aware_ml,27.1,0.2516,False,True
GS-JOB-000245,analytics,IMAGE_PROCESSING,US-CA,47.565,189,2026-09-08T18:09:20.000345,2026-09-08T21:18:20.000345,134.0,6.37371,6.37371,0.0,0.0,5.461413,5.461413,0.0,0.0,5.46,5.46,0.0,0.0,True,ToD,batch_contention_aware_ml,20.0,0.9977,False,True
GS-JOB-000246,finance,REPORT_GENERATION,US-NY,1.938,34,2026-09-08T18:09:20.000345,2026-09-08T18:43:20.000345,346.0,0.670548,0.670548,0.0,0.0,0.403104,0.403104,0.0,0.0,0.4,0.4,0.0,0.0,True,Demand,batch_contention_aware_ml,100.0,0.9977,False,True
GS-JOB-000247,operations,ETL,US-TX,21.97,203,2026-09-08T22:00:00,2026-09-09T01:23:00,351.0,7.71147,7.4698,0.0,0.0,1.344476,1.344476,0.0,0.0,1.34,1.34,0.0,3.84,True,Flat,batch_contention_aware_ml,82.9,0.2516,True,True
GS-JOB-000248,finance,REPORT_GENERATION,SE,8.664,91,2026-09-08T20:00:00,2026-09-08T21:31:00,16.0,0.138624,0.164616,0.025992,15.79,0.027985,0.027985,0.0,0.0,0.29,0.29,0.0,1.84,True,Demand,batch_contention_aware_ml,50.0,0.2516,False,True
GS-JOB-000249,ml-platform,IMAGE_PROCESSING,AU-SA-Large,38.735,183,2026-09-08T18:09:20.000345,2026-09-08T21:12:20.000345,38.0,1.47193,1.47193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Demand,batch_contention_aware_ml,88.6,0.9977,False,True
GS-JOB-000250,data-engineering,ETL,AU-SA-Small,13.72,168,2026-09-08T18:09:20.000345,2026-09-08T20:57:20.000345,38.0,0.52136,0.52136,0.0,0.0,0.80262,0.80262,0.0,0.0,1.23,1.23,0.0,0.0,True,ToD,batch_contention_aware_ml,92.9,0.9977,False,True
GS-JOB-000251,finance,REPORT_GENERATION,IN-TG,14.036,145,2026-09-08T18:09:20.000345,2026-09-08T20:34:20.000345,533.0,7.481188,7.481188,0.0,0.0,1.204289,1.204289,0.0,0.0,100.36,100.36,0.0,0.0,True,ToD,batch_contention_aware_ml,78.6,0.9977,False,True
GS-JOB-000252,data-engineering,DATA_PROCESSING,IN-GJ,3.234,59,2026-09-09T07:00:00,2026-09-09T07:59:00,504.0,1.629936,2.105334,0.475398,22.58,0.131947,0.155232,0.023285,15.0,11.0,12.94,1.94,12.84,True,ToD,batch_contention_aware_ml,35.7,0.2516,False,True
GS-JOB-000253,data-engineering,ETL,IN-WB,21.252,152,2026-09-09T01:00:00,2026-09-09T03:32:00,748.0,15.896496,15.939,0.042504,0.27,1.902479,1.134857,-0.767622,-67.64,158.54,94.57,-63.97,6.84,True,ToD,batch_contention_aware_ml,11.4,0.2516,False,True
GS-JOB-000254,ml-platform,ML_TRAINING,IN-PB,83.172,430,2026-09-08T18:09:20.000345,2026-09-09T01:19:20.000345,493.0,41.003796,41.003796,0.0,0.0,5.988384,5.988384,0.0,0.0,499.03,499.03,0.0,0.0,True,ToD,batch_contention_aware_ml,5.7,0.9977,False,True
GS-JOB-000255,operations,DATA_PROCESSING,US-CA,2.06,62,2026-09-08T22:00:00,2026-09-08T23:02:00,209.0,0.43054,0.27604,0.0,0.0,0.293076,0.236529,-0.056547,-23.91,0.29,0.24,-0.06,3.84,True,ToD,batch_contention_aware_ml,58.6,0.2516,True,True
GS-JOB-000256,finance,ML_TRAINING,US-NY,69.378,224,2026-09-08T18:09:20.000345,2026-09-08T21:53:20.000345,346.0,24.004788,24.004788,0.0,0.0,14.430624,14.430624,0.0,0.0,14.43,14.43,0.0,0.0,False,Demand,batch_contention_aware_ml,50.0,0.9977,False,True
GS-JOB-000257,finance,IMAGE_PROCESSING,US-TX,61.38,297,2026-09-08T19:00:00,2026-09-08T23:57:00,327.0,20.07126,20.8692,0.79794,3.82,3.75621,3.75621,0.0,0.0,3.76,3.76,0.0,0.84,True,Flat,batch_contention_aware_ml,78.6,0.2516,False,True
GS-JOB-000258,operations,BACKUP,SE,4.35,52,2026-09-08T18:09:20.000345,2026-09-08T19:01:20.000345,19.0,0.08265,0.08265,0.0,0.0,0.01405,0.01405,0.0,0.0,0.15,0.15,0.0,0.0,True,Demand,batch_contention_aware_ml,27.1,0.9977,False,True
GS-JOB-000259,finance,ETL,AU-SA-Large,15.147,178,2026-09-08T23:00:00,2026-09-09T01:58:00,44.0,0.666468,0.575586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,True,Demand,batch_contention_aware_ml,28.6,0.2516,True,True
GS-JOB-000260,data-engineering,ETL,AU-SA-Small,7.524,119,2026-09-08T18:09:20.000345,2026-09-08T20:08:20.000345,38.0,0.285912,0.285912,0.0,0.0,0.440154,0.440154,0.0,0.0,0.68,0.68,0.0,0.0,True,ToD,batch_contention_aware_ml,98.6,0.9977,False,True
GS-JOB-000261,data-engineering,REPORT_GENERATION,IN-TG,4.06,84,2026-09-08T19:00:00,2026-09-08T20:24:00,549.0,2.22894,2.16398,0.0,0.0,0.348348,0.348348,0.0,0.0,29.03,29.03,0.0,0.84,True,ToD,batch_contention_aware_ml,91.4,0.2516,True,True
GS-JOB-000262,finance,REPORT_GENERATION,IN-GJ,14.934,157,2026-09-09T07:00:00,2026-09-09T09:37:00,504.0,7.526736,9.722034,2.195298,22.58,0.609307,0.716832,0.107525,15.0,50.78,59.74,8.96,12.84,True,ToD,batch_contention_aware_ml,8.6,0.2516,False,True
GS-JOB-000263,data-engineering,ETL,IN-WB,20.826,160,2026-09-09T01:00:00,2026-09-09T03:40:00,748.0,15.577848,15.6195,0.041652,0.27,1.864344,1.112108,-0.752235,-67.64,155.36,92.68,-62.69,6.84,True,ToD,batch_contention_aware_ml,20.0,0.2516,False,True
GS-JOB-000264,finance,REPORT_GENERATION,IN-PB,5.129,134,2026-09-08T20:00:00,2026-09-08T22:14:00,518.0,2.656822,2.528597,0.0,0.0,0.369288,0.369288,0.0,0.0,30.77,30.77,0.0,1.84,True,ToD,batch_contention_aware_ml,67.1,0.2516,True,True
GS-JOB-000265,analytics,REPORT_GENERATION,US-CA,6.369,116,2026-09-08T18:09:20.000345,2026-09-08T20:05:20.000345,134.0,0.853446,0.853446,0.0,0.0,0.731289,0.731289,0.0,0.0,0.73,0.73,0.0,0.0,True,ToD,batch_contention_aware_ml,41.4,0.9977,False,True
GS-JOB-000266,finance,REPORT_GENERATION,US-NY,6.552,151,2026-09-09T04:00:00,2026-09-09T06:31:00,331.0,2.168712,2.266992,0.09828,4.34,1.362816,1.362816,0.0,0.0,1.36,1.36,0.0,9.84,True,Demand,batch_contention_aware_ml,1.4,0.2516,False,True
GS-JOB-000267,operations,DATA_PROCESSING,US-TX,2.241,50,2026-09-08T18:09:20.000345,2026-09-08T18:59:20.000345,340.0,0.76194,0.76194,0.0,0.0,0.13714,0.13714,0.0,0.0,0.14,0.14,0.0,0.0,True,Flat,batch_contention_aware_ml,58.6,0.9977,True,True
GS-JOB-000268,ml-platform,ANALYTICS,SE,2.378,35,2026-09-08T18:09:20.000345,2026-09-08T18:44:20.000345,19.0,0.045182,0.045182,0.0,0.0,0.007681,0.007681,0.0,0.0,0.08,0.08,0.0,0.0,True,Demand,batch_contention_aware_ml,48.6,0.9977,False,True
GS-JOB-000269,data-engineering,ETL,AU-SA-Large,2.635,51,2026-09-09T18:00:00,2026-09-09T18:51:00,43.0,0.113305,0.10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,True,Demand,batch_contention_aware_ml,27.1,0.9977,True,True
GS-JOB-000270,data-engineering,ETL,AU-SA-Small,13.12,197,2026-09-08T19:00:00,2026-09-08T22:17:00,50.0,0.656,0.49856,0.0,0.0,0.76752,0.76752,0.0,0.0,1.18,1.18,0.0,0.84,True,ToD,batch_contention_aware_ml,84.3,0.2516,True,True
GS-JOB-000271,ml-platform,ANALYTICS,IN-TG,0.75,30,2026-09-08T18:09:20.000345,2026-09-08T18:39:20.000345,533.0,0.39975,0.39975,0.0,0.0,0.06435,0.06435,0.0,0.0,5.36,5.36,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,True,True
GS-JOB-000272,operations,BACKUP,IN-GJ,3.936,49,2026-09-08T18:09:20.000345,2026-09-08T18:58:20.000345,651.0,2.562336,2.562336,0.0,0.0,0.188928,0.188928,0.0,0.0,15.74,15.74,0.0,0.0,True,ToD,batch_contention_aware_ml,100.0,0.9977,True,True
