job_id,team_id,job_type,region,energy_kwh,runtime_minutes,selected_start,selected_end,carbon_intensity,carbon_emission_kg,baseline_carbon_emission_kg,carbon_avoided_kg,carbon_reduction_pct,electricity_cost_usd,baseline_cost_usd,cost_difference_usd,cost_reduction_pct,currency,native_cost,baseline_native_cost,cost_saved_native,scheduling_delay_hours,sla_met,tariff_plan,scheduling_method,slot_utilization_pct,demand_predicted,spilled_from_preferred,ml_advisor_used
GS-JOB-000193,operations,ETL,IN-WB,19.36,211,2026-09-15T14:05:49.882522,2026-09-15T17:36:49.882522,738.0,14.28768,14.28768,0.0,0.0,2.543904,2.543904,0.0,0.0,INR,211.99,211.99,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000194,operations,BACKUP,IN-PB,10.15,122,2026-09-15T14:05:49.936917,2026-09-15T16:07:49.936917,501.0,5.08515,5.08515,0.0,0.0,1.0962,1.0962,0.0,0.0,INR,91.35,91.35,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000195,operations,REPORT_GENERATION,US-CA,3.556,76,2026-09-15T14:05:49.955526,2026-09-15T15:21:49.955526,251.0,0.892556,0.892556,0.0,0.0,0.4083,0.4083,0.0,0.0,USD,0.41,0.41,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000196,data-engineering,ETL,US-NY,27.755,183,2026-09-15T14:05:49.984599,2026-09-15T17:08:49.984599,321.0,8.909355,8.909355,0.0,0.0,5.77304,5.77304,0.0,0.0,USD,5.77,5.77,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000197,data-engineering,ETL,US-TX,19.295,136,2026-09-15T15:00:00,2026-09-15T17:16:00,245.0,4.727275,4.843045,0.11577,2.39,1.180777,1.180777,0.0,0.0,USD,1.18,1.18,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000198,operations,DATA_PROCESSING,SE,1.716,31,2026-09-15T14:05:50.110192,2026-09-15T14:36:50.110192,17.0,0.029172,0.029172,0.0,0.0,0.005543,0.005543,0.0,0.0,SEK,0.06,0.06,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000199,data-engineering,ETL,AU-SA-Large,18.98,219,2026-09-15T14:05:50.138251,2026-09-15T17:44:50.138251,42.0,0.79716,0.79716,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000200,data-engineering,ETL,AU-SA-Small,3.339,32,2026-09-15T14:05:50.163014,2026-09-15T14:37:50.163014,42.0,0.140238,0.140238,0.0,0.0,0.195332,0.195332,0.0,0.0,AUD,0.3,0.3,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000201,operations,BACKUP,IN-TG,8.136,68,2026-09-15T14:05:50.180580,2026-09-15T15:13:50.180580,609.0,4.954824,4.954824,0.0,0.0,0.85428,0.85428,0.0,0.0,INR,71.19,71.19,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000202,finance,ETL,IN-GJ,9.23,85,2026-09-15T14:05:50.197656,2026-09-15T15:30:50.197656,683.0,6.30409,6.30409,0.0,0.0,0.492882,0.492882,0.0,0.0,INR,41.07,41.07,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000203,data-engineering,ML_TRAINING,IN-WB,269.64,578,2026-09-15T14:05:50.258648,2026-09-15T23:43:50.258648,738.0,198.99432,198.99432,0.0,0.0,35.430696,35.430696,0.0,0.0,INR,2952.56,2952.56,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000204,operations,DATA_PROCESSING,IN-PB,5.254,85,2026-09-15T14:05:50.282703,2026-09-15T15:30:50.282703,501.0,2.632254,2.632254,0.0,0.0,0.567432,0.567432,0.0,0.0,INR,47.29,47.29,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000206,data-engineering,ETL,US-NY,4.806,107,2026-09-15T14:05:50.333344,2026-09-15T15:52:50.333344,321.0,1.542726,1.542726,0.0,0.0,0.999648,0.999648,0.0,0.0,USD,1.0,1.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000207,finance,DATA_PROCESSING,US-TX,0.768,29,2026-09-15T15:00:00,2026-09-15T15:29:00,245.0,0.18816,0.192768,0.004608,2.39,0.046999,0.046999,0.0,0.0,USD,0.05,0.05,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000208,operations,DATA_PROCESSING,SE,1.35,54,2026-09-15T14:05:50.387009,2026-09-15T14:59:50.387009,17.0,0.02295,0.02295,0.0,0.0,0.00436,0.00436,0.0,0.0,SEK,0.05,0.05,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000209,operations,ETL,AU-SA-Large,9.636,175,2026-09-15T14:05:50.417783,2026-09-15T17:00:50.417783,42.0,0.404712,0.404712,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000210,finance,REPORT_GENERATION,AU-SA-Small,12.408,169,2026-09-15T14:05:50.443586,2026-09-15T16:54:50.443586,42.0,0.521136,0.521136,0.0,0.0,0.725868,0.725868,0.0,0.0,AUD,1.12,1.12,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000211,operations,DATA_PROCESSING,IN-TG,1.05,30,2026-09-15T14:05:50.462611,2026-09-15T14:35:50.462611,609.0,0.63945,0.63945,0.0,0.0,0.11025,0.11025,0.0,0.0,INR,9.19,9.19,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000212,data-engineering,ETL,IN-GJ,1.606,44,2026-09-15T15:00:00,2026-09-15T15:44:00,682.0,1.095292,1.096898,0.001606,0.15,0.08576,0.08576,0.0,0.0,INR,7.15,7.15,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000213,ml-platform,ANALYTICS,IN-WB,2.223,34,2026-09-15T14:05:50.509270,2026-09-15T14:39:50.509270,738.0,1.640574,1.640574,0.0,0.0,0.292102,0.292102,0.0,0.0,INR,24.34,24.34,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000215,finance,REPORT_GENERATION,US-CA,4.374,97,2026-09-15T19:00:00,2026-09-15T20:37:00,129.0,0.564246,1.097874,0.533628,48.61,0.502223,0.502223,0.0,0.0,USD,0.5,0.5,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000216,operations,DATA_PROCESSING,US-NY,0.544,19,2026-09-15T14:05:50.583287,2026-09-15T14:24:50.583287,321.0,0.174624,0.174624,0.0,0.0,0.113152,0.113152,0.0,0.0,USD,0.11,0.11,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000217,ml-platform,ETL,US-TX,1.716,47,2026-09-15T15:00:00,2026-09-15T15:47:00,245.0,0.42042,0.430716,0.010296,2.39,0.105012,0.105012,0.0,0.0,USD,0.1,0.1,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000218,data-engineering,ETL,SE,10.557,124,2026-09-15T14:05:50.634083,2026-09-15T16:09:50.634083,17.0,0.179469,0.179469,0.0,0.0,0.034099,0.034099,0.0,0.0,SEK,0.36,0.36,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000219,finance,REPORT_GENERATION,AU-SA-Large,6.322,131,2026-09-15T14:05:50.650076,2026-09-15T16:16:50.650076,42.0,0.265524,0.265524,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000220,ml-platform,ML_TRAINING,AU-SA-Small,117.81,231,2026-09-15T14:05:50.678307,2026-09-15T17:56:50.678307,42.0,4.94802,4.94802,0.0,0.0,6.891885,6.891885,0.0,0.0,AUD,10.6,10.6,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000221,data-engineering,ETL,IN-TG,10.56,79,2026-09-15T14:05:50.699209,2026-09-15T15:24:50.699209,609.0,6.43104,6.43104,0.0,0.0,1.1088,1.1088,0.0,0.0,INR,92.4,92.4,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000222,ml-platform,DATA_PROCESSING,IN-GJ,2.806,73,2026-09-15T15:00:00,2026-09-15T16:13:00,682.0,1.913692,1.916498,0.002806,0.15,0.14984,0.14984,0.0,0.0,INR,12.49,12.49,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000223,ml-platform,ML_TRAINING,IN-WB,50.621,136,2026-09-15T14:05:50.750523,2026-09-15T16:21:50.750523,738.0,37.358298,37.358298,0.0,0.0,6.651599,6.651599,0.0,0.0,INR,554.3,554.3,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000224,operations,DATA_PROCESSING,IN-PB,1.725,45,2026-09-15T14:05:50.782459,2026-09-15T14:50:50.782459,501.0,0.864225,0.864225,0.0,0.0,0.1863,0.1863,0.0,0.0,INR,15.53,15.53,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000225,data-engineering,ETL,US-CA,30.375,225,2026-09-15T16:00:00,2026-09-15T19:45:00,139.0,4.222125,7.624125,3.402,44.62,3.487658,3.487658,0.0,0.0,USD,3.49,3.49,0.0,1.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000226,data-engineering,ETL,US-NY,13.959,178,2026-09-15T14:05:50.847848,2026-09-15T17:03:50.847848,321.0,4.480839,4.480839,0.0,0.0,2.903472,2.903472,0.0,0.0,USD,2.9,2.9,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000227,data-engineering,DATA_PROCESSING,US-TX,1.392,35,2026-09-15T15:00:00,2026-09-15T15:35:00,245.0,0.34104,0.349392,0.008352,2.39,0.085185,0.085185,0.0,0.0,USD,0.09,0.09,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000228,operations,DATA_PROCESSING,SE,2.66,80,2026-09-15T14:05:50.912481,2026-09-15T15:25:50.912481,17.0,0.04522,0.04522,0.0,0.0,0.008592,0.008592,0.0,0.0,SEK,0.09,0.09,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000229,data-engineering,ETL,AU-SA-Large,7.524,119,2026-09-15T14:05:50.938269,2026-09-15T16:04:50.938269,42.0,0.316008,0.316008,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000230,analytics,REPORT_GENERATION,AU-SA-Small,5.22,108,2026-09-15T14:05:51.001970,2026-09-15T15:53:51.001970,42.0,0.21924,0.21924,0.0,0.0,0.30537,0.30537,0.0,0.0,AUD,0.47,0.47,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000231,data-engineering,ETL,IN-TG,7.888,139,2026-09-15T14:05:51.022293,2026-09-15T16:24:51.022293,609.0,4.803792,4.803792,0.0,0.0,0.82824,0.82824,0.0,0.0,INR,69.02,69.02,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000232,operations,DATA_PROCESSING,IN-GJ,2.73,78,2026-09-15T14:05:51.039803,2026-09-15T15:23:51.039803,683.0,1.86459,1.86459,0.0,0.0,0.145782,0.145782,0.0,0.0,INR,12.15,12.15,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000233,operations,IMAGE_PROCESSING,IN-WB,32.967,178,2026-09-15T14:05:51.080138,2026-09-15T17:03:51.080138,738.0,24.329646,24.329646,0.0,0.0,4.331864,4.331864,0.0,0.0,INR,360.99,360.99,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000234,ml-platform,ANALYTICS,IN-PB,2.278,40,2026-09-15T14:05:51.097160,2026-09-15T14:45:51.097160,501.0,1.141278,1.141278,0.0,0.0,0.246024,0.246024,0.0,0.0,INR,20.5,20.5,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000235,analytics,DATA_PROCESSING,US-CA,1.952,73,2026-09-15T19:00:00,2026-09-15T20:13:00,129.0,0.251808,0.489952,0.238144,48.61,0.224129,0.224129,0.0,0.0,USD,0.22,0.22,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000236,data-engineering,ETL,US-NY,3.456,77,2026-09-15T14:05:51.154027,2026-09-15T15:22:51.154027,321.0,1.109376,1.109376,0.0,0.0,0.718848,0.718848,0.0,0.0,USD,0.72,0.72,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000237,operations,DATA_PROCESSING,US-TX,3.978,61,2026-09-15T15:00:00,2026-09-15T16:01:00,245.0,0.97461,0.998478,0.023868,2.39,0.243438,0.243438,0.0,0.0,USD,0.24,0.24,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000238,operations,BACKUP,SE,2.354,64,2026-09-15T14:05:51.189742,2026-09-15T15:09:51.189742,17.0,0.040018,0.040018,0.0,0.0,0.007603,0.007603,0.0,0.0,SEK,0.08,0.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000239,data-engineering,ETL,AU-SA-Large,11.123,136,2026-09-15T14:05:51.206226,2026-09-15T16:21:51.206226,42.0,0.467166,0.467166,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000242,finance,ETL,IN-GJ,2.604,56,2026-09-15T15:00:00,2026-09-15T15:56:00,682.0,1.775928,1.778532,0.002604,0.15,0.139054,0.139054,0.0,0.0,INR,11.59,11.59,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000243,data-engineering,IMAGE_PROCESSING,IN-WB,27.336,161,2026-09-15T14:05:51.304202,2026-09-15T16:46:51.304202,738.0,20.173968,20.173968,0.0,0.0,3.59195,3.59195,0.0,0.0,INR,299.33,299.33,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000244,operations,IMAGE_PROCESSING,IN-PB,42.723,254,2026-09-15T14:05:51.349354,2026-09-15T18:19:51.349354,501.0,21.404223,21.404223,0.0,0.0,4.614084,4.614084,0.0,0.0,INR,384.51,384.51,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000246,finance,REPORT_GENERATION,US-NY,1.938,34,2026-09-15T14:05:51.392713,2026-09-15T14:39:51.392713,321.0,0.622098,0.622098,0.0,0.0,0.403104,0.403104,0.0,0.0,USD,0.4,0.4,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000247,operations,ETL,US-TX,21.97,203,2026-09-15T15:00:00,2026-09-15T18:23:00,245.0,5.38265,5.51447,0.13182,2.39,1.344476,1.344476,0.0,0.0,USD,1.34,1.34,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000248,finance,REPORT_GENERATION,SE,8.664,91,2026-09-15T14:05:51.438875,2026-09-15T15:36:51.438875,17.0,0.147288,0.147288,0.0,0.0,0.027985,0.027985,0.0,0.0,SEK,0.29,0.29,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000249,ml-platform,IMAGE_PROCESSING,AU-SA-Large,38.735,183,2026-09-15T14:05:51.461784,2026-09-15T17:08:51.461784,42.0,1.62687,1.62687,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000250,data-engineering,ETL,AU-SA-Small,13.72,168,2026-09-15T14:05:51.481179,2026-09-15T16:53:51.481179,42.0,0.57624,0.57624,0.0,0.0,0.80262,0.80262,0.0,0.0,AUD,1.23,1.23,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000251,finance,REPORT_GENERATION,IN-TG,14.036,145,2026-09-15T14:05:51.497699,2026-09-15T16:30:51.497699,609.0,8.547924,8.547924,0.0,0.0,1.47378,1.47378,0.0,0.0,INR,122.81,122.81,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000252,data-engineering,DATA_PROCESSING,IN-GJ,3.234,59,2026-09-15T15:00:00,2026-09-15T15:59:00,682.0,2.205588,2.208822,0.003234,0.15,0.172696,0.172696,0.0,0.0,INR,14.39,14.39,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000253,data-engineering,ETL,IN-WB,21.252,152,2026-09-15T14:05:51.597289,2026-09-15T16:37:51.597289,738.0,15.683976,15.683976,0.0,0.0,2.792513,2.792513,0.0,0.0,INR,232.71,232.71,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000254,ml-platform,ML_TRAINING,IN-PB,83.172,430,2026-09-15T14:05:51.623054,2026-09-15T21:15:51.623054,501.0,41.669172,41.669172,0.0,0.0,8.982576,8.982576,0.0,0.0,INR,748.55,748.55,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000255,operations,DATA_PROCESSING,US-CA,2.06,62,2026-09-15T19:00:00,2026-09-15T20:02:00,129.0,0.26574,0.51706,0.25132,48.61,0.236529,0.236529,0.0,0.0,USD,0.24,0.24,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000257,finance,IMAGE_PROCESSING,US-TX,61.38,297,2026-09-15T15:00:00,2026-09-15T19:57:00,245.0,15.0381,15.40638,0.36828,2.39,3.75621,3.75621,0.0,0.0,USD,3.76,3.76,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000258,operations,BACKUP,SE,4.35,52,2026-09-15T14:05:51.724551,2026-09-15T14:57:51.724551,17.0,0.07395,0.07395,0.0,0.0,0.01405,0.01405,0.0,0.0,SEK,0.15,0.15,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000259,finance,ETL,AU-SA-Large,15.147,178,2026-09-15T14:05:51.758471,2026-09-15T17:03:51.758471,42.0,0.636174,0.636174,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000260,data-engineering,ETL,AU-SA-Small,7.524,119,2026-09-15T14:05:51.780360,2026-09-15T16:04:51.780360,42.0,0.316008,0.316008,0.0,0.0,0.440154,0.440154,0.0,0.0,AUD,0.68,0.68,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000261,data-engineering,REPORT_GENERATION,IN-TG,4.06,84,2026-09-15T14:05:51.801375,2026-09-15T15:29:51.801375,609.0,2.47254,2.47254,0.0,0.0,0.4263,0.4263,0.0,0.0,INR,35.52,35.52,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000262,finance,REPORT_GENERATION,IN-GJ,14.934,157,2026-09-15T15:00:00,2026-09-15T17:37:00,682.0,10.184988,10.199922,0.014934,0.15,0.797476,0.797476,0.0,0.0,INR,66.46,66.46,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000263,data-engineering,ETL,IN-WB,20.826,160,2026-09-15T14:05:51.864402,2026-09-15T16:45:51.864402,738.0,15.369588,15.369588,0.0,0.0,2.736536,2.736536,0.0,0.0,INR,228.04,228.04,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000264,finance,REPORT_GENERATION,IN-PB,5.129,134,2026-09-15T14:05:51.884158,2026-09-15T16:19:51.884158,501.0,2.569629,2.569629,0.0,0.0,0.553932,0.553932,0.0,0.0,INR,46.16,46.16,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000265,analytics,REPORT_GENERATION,US-CA,6.369,116,2026-09-15T14:05:51.902100,2026-09-15T16:01:51.902100,251.0,1.598619,1.598619,0.0,0.0,0.731289,0.731289,0.0,0.0,USD,0.73,0.73,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000266,finance,REPORT_GENERATION,US-NY,6.552,151,2026-09-15T14:05:51.929091,2026-09-15T16:36:51.929091,321.0,2.103192,2.103192,0.0,0.0,1.362816,1.362816,0.0,0.0,USD,1.36,1.36,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000267,operations,DATA_PROCESSING,US-TX,2.241,50,2026-09-15T15:00:00,2026-09-15T15:50:00,245.0,0.549045,0.562491,0.013446,2.39,0.13714,0.13714,0.0,0.0,USD,0.14,0.14,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000268,ml-platform,ANALYTICS,SE,2.378,35,2026-09-15T14:05:51.969917,2026-09-15T14:40:51.969917,17.0,0.040426,0.040426,0.0,0.0,0.007681,0.007681,0.0,0.0,SEK,0.08,0.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000269,data-engineering,ETL,AU-SA-Large,2.635,51,2026-09-15T14:05:52.035913,2026-09-15T14:56:52.035913,42.0,0.11067,0.11067,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000270,data-engineering,ETL,AU-SA-Small,13.12,197,2026-09-15T14:05:52.060246,2026-09-15T17:22:52.060246,42.0,0.55104,0.55104,0.0,0.0,0.76752,0.76752,0.0,0.0,AUD,1.18,1.18,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000271,ml-platform,ANALYTICS,IN-TG,0.75,30,2026-09-15T14:05:52.077769,2026-09-15T14:35:52.077769,609.0,0.45675,0.45675,0.0,0.0,0.07875,0.07875,0.0,0.0,INR,6.56,6.56,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000272,operations,BACKUP,IN-GJ,3.936,49,2026-09-15T15:00:00,2026-09-15T15:49:00,682.0,2.684352,2.688288,0.003936,0.15,0.210182,0.210182,0.0,0.0,INR,17.52,17.52,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000273,operations,BACKUP,IN-WB,16.77,155,2026-09-15T14:05:52.140915,2026-09-15T16:40:52.140915,738.0,12.37626,12.37626,0.0,0.0,2.203578,2.203578,0.0,0.0,INR,183.63,183.63,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000274,finance,REPORT_GENERATION,IN-PB,3.562,82,2026-09-15T14:05:52.168027,2026-09-15T15:27:52.168027,501.0,1.784562,1.784562,0.0,0.0,0.384696,0.384696,0.0,0.0,INR,32.06,32.06,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000275,ml-platform,ML_TRAINING,US-CA,119.36,192,2026-09-15T17:00:00,2026-09-15T20:12:00,134.0,15.99424,29.95936,13.96512,46.61,13.704915,13.704915,0.0,0.0,USD,13.7,13.7,0.0,2.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000276,data-engineering,ETL,US-NY,5.175,69,2026-09-15T14:05:52.214850,2026-09-15T15:14:52.214850,321.0,1.661175,1.661175,0.0,0.0,1.0764,1.0764,0.0,0.0,USD,1.08,1.08,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000277,analytics,IMAGE_PROCESSING,US-TX,73.944,281,2026-09-15T15:00:00,2026-09-15T19:41:00,245.0,18.11628,18.559944,0.443664,2.39,4.525077,4.525077,0.0,0.0,USD,4.53,4.53,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000278,analytics,ETL,SE,16.066,166,2026-09-15T14:05:52.323906,2026-09-15T16:51:52.323906,17.0,0.273122,0.273122,0.0,0.0,0.051893,0.051893,0.0,0.0,SEK,0.55,0.55,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000279,ml-platform,ANALYTICS,AU-SA-Large,1.8,30,2026-09-15T14:05:52.343552,2026-09-15T14:35:52.343552,42.0,0.0756,0.0756,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000280,operations,BACKUP,AU-SA-Small,3.956,55,2026-09-15T14:05:52.383345,2026-09-15T15:00:52.383345,42.0,0.166152,0.166152,0.0,0.0,0.231426,0.231426,0.0,0.0,AUD,0.36,0.36,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000281,finance,REPORT_GENERATION,IN-TG,4.4,48,2026-09-15T14:05:52.408584,2026-09-15T14:53:52.408584,609.0,2.6796,2.6796,0.0,0.0,0.462,0.462,0.0,0.0,INR,38.5,38.5,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000282,operations,DATA_PROCESSING,IN-GJ,1.444,23,2026-09-15T15:00:00,2026-09-15T15:23:00,682.0,0.984808,0.986252,0.001444,0.15,0.07711,0.07711,0.0,0.0,INR,6.43,6.43,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000283,ml-platform,ANALYTICS,IN-WB,2.256,29,2026-09-15T14:05:52.442603,2026-09-15T14:34:52.442603,738.0,1.664928,1.664928,0.0,0.0,0.296438,0.296438,0.0,0.0,INR,24.7,24.7,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000284,operations,DATA_PROCESSING,IN-PB,1.218,25,2026-09-15T14:05:52.477595,2026-09-15T14:30:52.477595,501.0,0.610218,0.610218,0.0,0.0,0.131544,0.131544,0.0,0.0,INR,10.96,10.96,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000285,operations,DATA_PROCESSING,US-CA,1.17,18,2026-09-15T14:05:52.492069,2026-09-15T14:23:52.492069,251.0,0.29367,0.29367,0.0,0.0,0.134339,0.134339,0.0,0.0,USD,0.13,0.13,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000286,data-engineering,ETL,US-NY,21.8,131,2026-09-15T14:05:52.530176,2026-09-15T16:16:52.530176,321.0,6.9978,6.9978,0.0,0.0,4.5344,4.5344,0.0,0.0,USD,4.53,4.53,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000287,data-engineering,BACKUP,US-TX,3.944,41,2026-09-15T15:00:00,2026-09-15T15:41:00,245.0,0.96628,0.989944,0.023664,2.39,0.241357,0.241357,0.0,0.0,USD,0.24,0.24,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000288,ml-platform,ANALYTICS,SE,2.926,46,2026-09-15T14:05:52.575435,2026-09-15T14:51:52.575435,17.0,0.049742,0.049742,0.0,0.0,0.009451,0.009451,0.0,0.0,SEK,0.1,0.1,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000289,finance,ML_TRAINING,AU-SA-Large,95.22,414,2026-09-15T14:05:52.619463,2026-09-15T20:59:52.619463,42.0,3.99924,3.99924,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000290,operations,BACKUP,AU-SA-Small,3.655,51,2026-09-15T14:05:52.638170,2026-09-15T14:56:52.638170,42.0,0.15351,0.15351,0.0,0.0,0.213817,0.213817,0.0,0.0,AUD,0.33,0.33,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
